"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G±/60","xG±/60","C±/60","GF/60","GA/60","xGF/60","xGA/60","CF/60","CA/60"
"Tim Conboy","TIM.CONBOY","8470101","08-09","CAR","D","R",1982-03-22,26,2002,7,217,28,140.38,-0.025,0.091,-1.39,0,0.025,0.02,-0.07,-1.92,-0.54
"Tim Conboy","TIM.CONBOY","8470101","09-10","CAR","R","R",1982-03-22,27,2002,7,217,11,45.73,-0.108,-0.106,-2.95,-0.035,0.073,-0.046,0.06,-1.49,1.46
"Tim Connolly","TIM.CONNOLLY","8467878","08-09","BUF","C","R",1981-05-07,27,1999,1,5,48,615.77,0.292,0.102,2.19,0.268,-0.024,0.11,0.008,3.22,1.03
"Tim Connolly","TIM.CONNOLLY","8467878","09-10","BUF","C","R",1981-05-07,28,1999,1,5,73,942.92,0.181,-0.067,-1.73,0.148,-0.032,0.031,0.098,1.3,3.03
"Tim Connolly","TIM.CONNOLLY","8467878","10-11","BUF","C","R",1981-05-07,29,1999,1,5,68,826.27,-0.12,0.016,4.8,-0.041,0.079,-0.05,-0.066,1.99,-2.81
"Tim Connolly","TIM.CONNOLLY","8467878","11-12","TOR","C","R",1981-05-07,30,1999,1,5,70,917.22,-0.071,-0.161,-1.45,-0.01,0.06,-0.126,0.035,-0.06,1.39
"Tim Erixon","TIM.ERIXON","8475148","11-12","NYR","D","L",1991-02-24,20,2009,1,23,18,215.8,-0.061,-0.249,-2.64,-0.005,0.056,-0.086,0.163,-1.76,0.88
"Tim Erixon","TIM.ERIXON","8475148","12-13","CBJ","D","L",1991-02-24,21,2009,1,23,31,449.55,0.118,-0.007,-0.62,0.125,0.006,0.003,0.01,-0.52,0.1
"Tim Erixon","TIM.ERIXON","8475148","13-14","CBJ","D","L",1991-02-24,22,2009,1,23,2,26.68,0.044,0.035,0.33,0.043,-0.001,0.045,0.01,0.6,0.27
"Tim Erixon","TIM.ERIXON","8475148","14-15","CBJ","D","L",1991-02-24,23,2009,1,23,19,250.83,-0.026,0.067,0.72,-0.027,0,0.102,0.035,2.39,1.67
"Tim Erixon","TIM.ERIXON","8475148","14-15","CHI","D","L",1991-02-24,23,2009,1,23,8,78.95,0.013,0.026,0.38,0.017,0.004,0.011,-0.016,-0.14,-0.52
"Tim Erixon","TIM.ERIXON","8475148","14-15","TOR","D","L",1991-02-24,23,2009,1,23,15,190.65,-0.061,-0.159,-4.12,-0.075,-0.014,-0.104,0.055,-2.08,2.04
"Tim Gleason","TIM.GLEASON","8469476","08-09","CAR","D","L",1983-01-29,25,2001,1,23,70,1207.45,-0.067,-0.117,-4.32,-0.034,0.033,-0.059,0.059,-2.32,2
"Tim Gleason","TIM.GLEASON","8469476","09-10","CAR","D","L",1983-01-29,26,2001,1,23,60,948.78,-0.032,-0.07,-1.8,-0.105,-0.073,0.043,0.114,-0.04,1.75
"Tim Gleason","TIM.GLEASON","8469476","10-11","CAR","D","L",1983-01-29,27,2001,1,23,81,1386.85,-0.094,-0.164,-5.77,-0.057,0.037,0.044,0.208,0.55,6.32
"Tim Gleason","TIM.GLEASON","8469476","11-12","CAR","D","L",1983-01-29,28,2001,1,23,82,1442.42,0.114,-0.273,-0.43,0.017,-0.098,0.002,0.274,-0.03,0.4
"Tim Gleason","TIM.GLEASON","8469476","12-13","CAR","D","L",1983-01-29,29,2001,1,23,42,691.82,-0.072,-0.266,-3.75,0.056,0.128,-0.021,0.245,-0.74,3.01
"Tim Gleason","TIM.GLEASON","8469476","13-14","CAR","D","L",1983-01-29,30,2001,1,23,17,245.25,-0.129,-0.113,-1.2,-0.084,0.045,-0.099,0.014,0.18,1.38
"Tim Gleason","TIM.GLEASON","8469476","13-14","TOR","D","L",1983-01-29,30,2001,1,23,39,573.3,-0.259,-0.089,-7.08,-0.151,0.108,-0.107,-0.018,-3.29,3.79
"Tim Gleason","TIM.GLEASON","8469476","14-15","CAR","D","L",1983-01-29,31,2001,1,23,55,800,-0.224,-0.175,-3.71,-0.095,0.129,-0.13,0.045,-2.65,1.06
"Tim Gleason","TIM.GLEASON","8469476","14-15","WSH","D","L",1983-01-29,31,2001,1,23,17,242.12,0.069,0.051,-1.56,0.039,-0.03,0.009,-0.042,-0.31,1.25
"Tim Heed","TIM.HEED","8475841","16-17","S.J","D","R",1991-01-27,25,2010,5,132,1,14.93,-0.001,0.013,0.66,-0.011,-0.011,-0.002,-0.015,0.07,-0.59
"Tim Heed","TIM.HEED","8475841","17-18","S.J","D","R",1991-01-27,26,2010,5,132,29,370.23,0.039,0.152,2.16,-0.007,-0.046,0.043,-0.109,0.69,-1.47
"Tim Heed","TIM.HEED","8475841","18-19","S.J","D","R",1991-01-27,27,2010,5,132,37,471.43,0.23,-0.01,-1.97,0.129,-0.101,-0.063,-0.053,-1.7,0.27
"Tim Heed","TIM.HEED","8475841","19-20","S.J","D","R",1991-01-27,28,2010,5,132,38,452.95,-0.137,0.039,1.81,-0.172,-0.035,-0.024,-0.064,0.26,-1.55
"Tim Jackman","TIM.JACKMAN","8469490","08-09","NYI","R","R",1981-11-14,26,2001,2,38,69,701.88,-0.175,-0.157,-8.36,-0.11,0.065,-0.016,0.141,-3.32,5.04
"Tim Jackman","TIM.JACKMAN","8469490","09-10","NYI","R","R",1981-11-14,27,2001,2,38,54,504.32,-0.009,-0.069,-4.14,-0.05,-0.041,-0.078,-0.009,-3.37,0.78
"Tim Jackman","TIM.JACKMAN","8469490","10-11","CGY","R","R",1981-11-14,28,2001,2,38,82,730.55,0.053,0.266,6.94,-0.046,-0.099,0.083,-0.183,2.48,-4.46
"Tim Jackman","TIM.JACKMAN","8469490","11-12","CGY","R","R",1981-11-14,29,2001,2,38,75,653.55,-0.312,0.089,0.11,-0.238,0.074,-0.003,-0.091,-0.01,-0.12
"Tim Jackman","TIM.JACKMAN","8469490","12-13","CGY","R","R",1981-11-14,30,2001,2,38,42,313.82,-0.197,-0.082,0.1,-0.183,0.013,-0.103,-0.021,0.9,0.8
"Tim Jackman","TIM.JACKMAN","8469490","13-14","ANA","R","R",1981-11-14,31,2001,2,38,26,188.63,-0.069,0.054,-0.48,-0.013,0.056,0.058,0.004,0.05,0.52
"Tim Jackman","TIM.JACKMAN","8469490","13-14","CGY","R","R",1981-11-14,31,2001,2,38,10,63.03,-0.013,-0.04,-1.63,-0.024,-0.011,-0.026,0.014,0.25,1.88
"Tim Jackman","TIM.JACKMAN","8469490","14-15","ANA","R","R",1981-11-14,32,2001,2,38,55,456.1,-0.08,-0.013,0.58,-0.116,-0.036,-0.055,-0.042,-0.54,-1.12
"Tim Jackman","TIM.JACKMAN","8469490","15-16","ANA","R","R",1981-11-14,33,2001,2,38,2,11.47,-0.04,-0.023,-0.5,-0.008,0.033,0.006,0.03,0.09,0.59
"Tim Kennedy","TIM.KENNEDY","8471842","08-09","BUF","L","L",1986-04-30,22,2005,6,181,1,11.07,-0.003,0,-0.25,-0.011,-0.008,-0.017,-0.017,-0.77,-0.52
"Tim Kennedy","TIM.KENNEDY","8471842","09-10","BUF","L","L",1986-04-30,23,2005,6,181,78,941.08,-0.076,-0.021,-3.01,-0.033,0.043,0.009,0.031,-2.41,0.6
"Tim Kennedy","TIM.KENNEDY","8471842","10-11","FLA","L","L",1986-04-30,24,2005,6,181,6,61.22,0.004,-0.008,-1.75,-0.024,-0.028,-0.026,-0.018,-1.49,0.26
"Tim Kennedy","TIM.KENNEDY","8471842","11-12","FLA","L","L",1986-04-30,25,2005,6,181,27,283.2,-0.165,-0.083,-2.63,-0.134,0.031,-0.134,-0.05,-3.03,-0.4
"Tim Kennedy","TIM.KENNEDY","8471842","12-13","S.J","L","L",1986-04-30,26,2005,6,181,13,161.87,-0.054,-0.086,-1.37,-0.083,-0.029,-0.069,0.017,-0.38,0.99
"Tim Kennedy","TIM.KENNEDY","8471842","13-14","ARI","L","L",1986-04-30,27,2005,6,181,37,429.48,-0.027,0.024,-2.9,-0.079,-0.051,0.003,-0.02,-1.53,1.37
"Tim Schaller","TIM.SCHALLER","8477213","14-15","BUF","C","L",1990-11-16,23,2009,NA,NA,18,182.95,-0.022,0.058,-1.19,-0.039,-0.017,0.014,-0.044,-1.59,-0.4
"Tim Schaller","TIM.SCHALLER","8477213","15-16","BUF","C","L",1990-11-16,24,2009,NA,NA,17,121.02,0.049,0.018,-0.74,0.001,-0.048,-0.001,-0.019,-0.74,0
"Tim Schaller","TIM.SCHALLER","8477213","16-17","BOS","C","L",1990-11-16,25,2009,NA,NA,59,629.62,-0.084,0.015,-1.03,-0.079,0.005,0.001,-0.014,1.2,2.23
"Tim Schaller","TIM.SCHALLER","8477213","17-18","BOS","C","L",1990-11-16,26,2009,NA,NA,82,913.88,-0.135,0.088,3.21,-0.17,-0.035,0.018,-0.07,1.33,-1.88
"Tim Schaller","TIM.SCHALLER","8477213","18-19","VAN","C","L",1990-11-16,27,2009,NA,NA,47,433.97,0.029,0.148,1.57,0.033,0.004,0.038,-0.11,0.02,-1.55
"Tim Schaller","TIM.SCHALLER","8477213","19-20","L.A","C","L",1990-11-16,28,2009,NA,NA,2,15.9,-0.024,0.016,0.59,-0.017,0.008,0.006,-0.01,0.11,-0.48
"Tim Schaller","TIM.SCHALLER","8477213","19-20","VAN","C","L",1990-11-16,28,2009,NA,NA,51,448.87,-0.236,-0.114,-3.45,-0.152,0.083,-0.116,-0.002,-2.71,0.74
"Tim Sestito","TIM.SESTITO","8471636","08-09","EDM","C","L",1984-08-28,24,2002,NA,NA,1,4.33,-0.001,-0.008,-0.2,-0.004,-0.003,-0.012,-0.004,-0.23,-0.03
"Tim Sestito","TIM.SESTITO","8471636","09-10","N.J","C","L",1984-08-28,25,2002,NA,NA,9,106.02,-0.038,0.055,-1.96,-0.034,0.004,-0.028,-0.083,-1.9,0.06
"Tim Sestito","TIM.SESTITO","8471636","10-11","N.J","C","L",1984-08-28,26,2002,NA,NA,36,355.22,-0.058,-0.049,-2.75,-0.134,-0.077,-0.13,-0.081,-3.16,-0.41
"Tim Sestito","TIM.SESTITO","8471636","11-12","N.J","C","L",1984-08-28,27,2002,NA,NA,18,144.22,-0.096,0.008,-1.2,-0.055,0.041,-0.06,-0.068,-2.98,-1.78
"Tim Sestito","TIM.SESTITO","8471636","12-13","N.J","C","L",1984-08-28,28,2002,NA,NA,6,47.15,0.029,-0.036,0.81,-0.023,-0.052,-0.12,-0.084,-0.94,-1.75
"Tim Sestito","TIM.SESTITO","8471636","13-14","N.J","C","L",1984-08-28,29,2002,NA,NA,16,128.85,-0.018,0.019,-0.47,-0.045,-0.027,-0.072,-0.09,-2.46,-1.99
"Tim Sestito","TIM.SESTITO","8471636","14-15","N.J","C","L",1984-08-28,30,2002,NA,NA,15,119.15,-0.02,-0.052,-0.47,0.004,0.024,-0.041,0.011,-1.9,-1.43
"Tim Stapleton","TIM.STAPLETON","8472379","08-09","TOR","R","R",1982-07-19,26,2000,NA,NA,4,47.55,-0.065,-0.031,-1.03,-0.021,0.043,-0.014,0.017,0.24,1.27
"Tim Stapleton","TIM.STAPLETON","8472379","09-10","ATL","R","R",1982-07-19,27,2000,NA,NA,6,70.28,0.035,-0.005,-1.92,-0.036,-0.071,-0.028,-0.023,-0.99,0.93
"Tim Stapleton","TIM.STAPLETON","8472379","10-11","ATL","R","R",1982-07-19,28,2000,NA,NA,45,475.72,-0.124,0.119,1.35,-0.139,-0.015,-0.014,-0.133,-0.28,-1.63
"Tim Stapleton","TIM.STAPLETON","8472379","11-12","WPG","R","R",1982-07-19,29,2000,NA,NA,63,524.65,0.07,0.039,-4.69,0.023,-0.047,-0.006,-0.044,-2.75,1.94
"Tim Stützle","TIM.STÜTZLE","8482116","20-21","OTT","L","L",2002-01-15,18,2020,1,3,53,664.52,-0.153,-0.363,-4.37,0.078,0.231,-0.101,0.263,-1.47,2.9
"Tim Stützle","TIM.STÜTZLE","8482116","21-22","OTT","L","L",2002-01-15,19,2020,1,3,79,1140.28,-0.127,-0.075,-0.69,-0.053,0.074,-0.095,-0.019,-1.07,-0.38
"Tim Stützle","TIM.STÜTZLE","8482116","22-23","OTT","L","L",2002-01-15,20,2020,1,3,78,1204.13,0.062,0.084,3.59,0.196,0.135,0.148,0.064,3.39,-0.2
"Tim Stützle","TIM.STÜTZLE","8482116","23-24","OTT","C","L",2002-01-15,21,2020,1,3,75,1230.72,-0.102,0.066,3.15,0.147,0.249,0.1,0.034,2.98,-0.17
"Tim Stützle","TIM.STÜTZLE","8482116","24-25","OTT","C","L",2002-01-15,22,2020,1,3,82,1277.58,0.129,0.082,3.14,0.166,0.037,-0.001,-0.084,0.12,-3.02
"Tim Wallace","TIM.WALLACE","8473734","08-09","PIT","R","R",1984-08-06,24,2002,NA,NA,16,127.33,0.043,0.093,1.46,-0.023,-0.066,0.007,-0.086,-1.5,-2.96
"Tim Wallace","TIM.WALLACE","8473734","09-10","PIT","R","R",1984-08-06,25,2002,NA,NA,1,5.73,0.001,-0.013,-1.48,-0.004,-0.005,-0.014,-0.001,-0.74,0.75
"Tim Wallace","TIM.WALLACE","8473734","10-11","PIT","R","R",1984-08-06,26,2002,NA,NA,7,56.22,-0.067,-0.079,-2.38,-0.044,0.023,-0.04,0.04,-1.31,1.07
"Tim Wallace","TIM.WALLACE","8473734","11-12","NYI","R","R",1984-08-06,27,2002,NA,NA,31,261.58,-0.081,-0.031,-0.76,-0.11,-0.029,-0.035,-0.004,-0.87,-0.12
"Tim Wallace","TIM.WALLACE","8473734","11-12","T.B","R","R",1984-08-06,27,2002,NA,NA,18,145.75,0.096,0.022,0.46,0.07,-0.026,-0.058,-0.08,-0.84,-1.3
"Tim Wallace","TIM.WALLACE","8473734","12-13","CAR","R","R",1984-08-06,28,2002,NA,NA,28,252.67,-0.231,-0.268,-4.17,-0.192,0.039,-0.285,-0.017,-5.85,-1.68
"Tim Washe","TIM.WASHE","8485512","24-25","ANA","C","L",2001-08-25,23,2019,NA,NA,2,15.47,0.008,0.111,2.83,0.014,0.006,0.08,-0.031,1.95,-0.88
"Timo Meier","TIMO.MEIER","8478414","16-17","S.J","R","L",1996-10-08,19,2015,1,9,34,402.77,0.03,0.28,8.03,-0.04,-0.07,0.169,-0.111,5.4,-2.63
"Timo Meier","TIMO.MEIER","8478414","17-18","S.J","R","L",1996-10-08,20,2015,1,9,81,1066.62,0.06,0.172,3.14,0.07,0.009,0.181,0.009,4.62,1.49
"Timo Meier","TIMO.MEIER","8478414","18-19","S.J","R","L",1996-10-08,21,2015,1,9,78,1115.47,0.2,0.341,6.73,0.212,0.011,0.262,-0.079,4.74,-1.99
"Timo Meier","TIMO.MEIER","8478414","19-20","S.J","R","L",1996-10-08,22,2015,1,9,70,984.77,-0.223,0.106,3.62,0.013,0.236,0.186,0.08,2.98,-0.65
"Timo Meier","TIMO.MEIER","8478414","20-21","S.J","R","L",1996-10-08,23,2015,1,9,54,743.27,0.04,-0.012,1.01,0.011,-0.028,0.002,0.014,1.78,0.77
"Timo Meier","TIMO.MEIER","8478414","21-22","S.J","R","L",1996-10-08,24,2015,1,9,77,1221.38,0.286,0.395,6.88,0.245,-0.041,0.384,-0.011,6.49,-0.39
"Timo Meier","TIMO.MEIER","8478414","22-23","N.J","R","L",1996-10-08,25,2015,1,9,21,305.47,0.019,0.048,1.05,0.075,0.056,0.11,0.062,2.87,1.82
"Timo Meier","TIMO.MEIER","8478414","22-23","S.J","R","L",1996-10-08,25,2015,1,9,57,914.37,0.082,0.464,5.03,0.037,-0.045,0.26,-0.205,3.59,-1.44
"Timo Meier","TIMO.MEIER","8478414","23-24","N.J","R","L",1996-10-08,26,2015,1,9,69,1011.35,-0.211,-0.027,-0.02,-0.011,0.2,0.057,0.084,1.7,1.73
"Timo Meier","TIMO.MEIER","8478414","24-25","N.J","R","L",1996-10-08,27,2015,1,9,80,1230.4,0.217,0.279,3.42,0.003,-0.215,0.218,-0.061,4.95,1.52
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","18-19","NYR","L","L",1998-04-14,20,2016,5,141,4,30.08,-0.001,-0.021,-1.41,-0.006,-0.006,-0.028,-0.007,-0.92,0.49
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","19-20","NYR","L","L",1998-04-14,21,2016,5,141,2,15.53,0.028,0.07,0.61,0.011,-0.018,0.038,-0.033,0.59,-0.02
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","20-21","NYR","L","L",1998-04-14,22,2016,5,141,2,22.65,-0.055,-0.003,0.23,-0.022,0.033,-0.033,-0.03,-1.3,-1.53
"Timothy Gettinger","TIMOTHY.GETTINGER","8479364","21-22","NYR","L","L",1998-04-14,23,2016,5,141,8,73.8,0.026,-0.032,-1.51,-0.037,-0.063,-0.085,-0.053,-2.15,-0.64
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","19-20","TOR","D","R",1999-04-30,20,2017,1,17,11,105.97,-0.123,-0.19,-3.72,-0.039,0.084,-0.115,0.075,-2.7,1.02
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","20-21","TOR","D","R",1999-04-30,21,2017,1,17,2,25.83,0.02,0.09,2.44,-0.008,-0.028,0.056,-0.034,1.07,-1.37
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","21-22","TOR","D","R",1999-04-30,22,2017,1,17,61,910.77,0.159,0.307,2.7,0.212,0.053,0.209,-0.098,2.23,-0.48
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","22-23","TOR","D","R",1999-04-30,23,2017,1,17,67,1055,0.253,0.109,0.04,0.075,-0.178,0.021,-0.088,-0.9,-0.94
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","23-24","TOR","D","R",1999-04-30,24,2017,1,17,55,915.45,0.026,0.198,-4.55,-0.043,-0.069,0.115,-0.083,-0.42,4.13
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","24-25","S.J","D","R",1999-04-30,25,2017,1,17,67,1137.82,-0.176,0.078,-0.84,-0.098,0.078,-0.006,-0.084,0.47,1.32
"Timothy Liljegren","TIMOTHY.LILJEGREN","8480043","24-25","TOR","D","R",1999-04-30,25,2017,1,17,1,12.03,-0.001,-0.034,-1.92,-0.01,-0.009,-0.014,0.019,-0.78,1.14
"Tj Brennan","TJ.BRENNAN","8474113","11-12","BUF","D","L",1989-04-03,22,2007,2,31,11,142.63,-0.003,-0.048,-1.24,-0.007,-0.004,-0.036,0.012,-1.16,0.08
"Tj Brennan","TJ.BRENNAN","8474113","12-13","BUF","D","L",1989-04-03,23,2007,2,31,10,122.12,0.028,-0.04,-2.42,0.012,-0.015,0.012,0.052,-0.42,2
"Tj Brennan","TJ.BRENNAN","8474113","12-13","FLA","D","L",1989-04-03,23,2007,2,31,19,288.88,-0.123,0.029,0.84,-0.072,0.051,0.056,0.027,2.63,1.79
"Tj Brennan","TJ.BRENNAN","8474113","14-15","TOR","D","L",1989-04-03,25,2007,2,31,6,76.12,-0.096,-0.053,0.48,-0.038,0.058,-0.01,0.043,1.38,0.9
"Tj Brennan","TJ.BRENNAN","8474113","15-16","TOR","D","L",1989-04-03,26,2007,2,31,7,98.98,-0.116,-0.084,-0.89,-0.05,0.065,-0.047,0.037,-0.22,0.66
"Tj Brodie","TJ.BRODIE","8474673","10-11","CGY","D","L",1990-06-07,20,2008,4,114,3,37.2,-0.048,-0.026,-0.84,-0.034,0.014,0.012,0.039,0.04,0.88
"Tj Brodie","TJ.BRODIE","8474673","11-12","CGY","D","L",1990-06-07,21,2008,4,114,54,788.05,0.171,0.122,3.03,0.072,-0.1,0.076,-0.046,0.8,-2.24
"Tj Brodie","TJ.BRODIE","8474673","12-13","CGY","D","L",1990-06-07,22,2008,4,114,47,819.52,0.005,0.107,2.15,-0.1,-0.105,0.02,-0.086,0.51,-1.64
"Tj Brodie","TJ.BRODIE","8474673","13-14","CGY","D","L",1990-06-07,23,2008,4,114,81,1616.7,0.067,0.178,6.69,0.025,-0.042,-0.027,-0.205,0.39,-6.3
"Tj Brodie","TJ.BRODIE","8474673","14-15","CGY","D","L",1990-06-07,24,2008,4,114,81,1656,0.117,-0.154,-2.13,0.038,-0.079,-0.086,0.069,-2.01,0.12
"Tj Brodie","TJ.BRODIE","8474673","15-16","CGY","D","L",1990-06-07,25,2008,4,114,70,1393.12,0.178,0.159,2.02,0.195,0.018,0.149,-0.01,1.2,-0.83
"Tj Brodie","TJ.BRODIE","8474673","16-17","CGY","D","L",1990-06-07,26,2008,4,114,82,1489.17,-0.145,-0.006,1.41,-0.139,0.006,-0.112,-0.106,-2.02,-3.43
"Tj Brodie","TJ.BRODIE","8474673","17-18","CGY","D","L",1990-06-07,27,2008,4,114,73,1375.48,-0.07,-0.072,-0.79,-0.008,0.062,0.103,0.174,0.32,1.12
"Tj Brodie","TJ.BRODIE","8474673","18-19","CGY","D","L",1990-06-07,28,2008,4,114,79,1438.9,0.155,0.046,2.06,0.071,-0.084,-0.058,-0.104,-2.12,-4.18
"Tj Brodie","TJ.BRODIE","8474673","19-20","CGY","D","L",1990-06-07,29,2008,4,114,64,1135.05,0.164,0.26,5.27,0.118,-0.046,0.141,-0.119,1.97,-3.3
"Tj Brodie","TJ.BRODIE","8474673","20-21","TOR","D","L",1990-06-07,30,2008,4,114,56,1053.38,0.365,0.129,-0.88,0.126,-0.239,-0.033,-0.161,-1.48,-0.6
"Tj Brodie","TJ.BRODIE","8474673","21-22","TOR","D","L",1990-06-07,31,2008,4,114,82,1520.68,0.065,0.07,0.22,-0.067,-0.132,-0.057,-0.127,-2.04,-2.26
"Tj Brodie","TJ.BRODIE","8474673","22-23","TOR","D","L",1990-06-07,32,2008,4,114,58,1038,-0.013,0.336,1.09,-0.064,-0.051,-0.051,-0.387,-3.35,-4.45
"Tj Brodie","TJ.BRODIE","8474673","23-24","TOR","D","L",1990-06-07,33,2008,4,114,78,1452.97,0.038,-0.018,-0.58,0.029,-0.008,0.031,0.048,-1.3,-0.72
"Tj Brodie","TJ.BRODIE","8474673","24-25","CHI","D","L",1990-06-07,34,2008,4,114,54,814.73,-0.218,-0.014,-0.66,-0.142,0.076,-0.045,-0.031,-0.49,0.17
"Tj Tynan","TJ.TYNAN","8476391","16-17","CBJ","C","R",1992-02-25,24,2011,3,66,3,22.45,-0.025,-0.008,0.1,-0.019,0.007,-0.021,-0.014,0.19,0.1
"Tj Tynan","TJ.TYNAN","8476391","19-20","COL","C","R",1992-02-25,27,2011,3,66,16,126.3,-0.035,-0.108,-2.77,-0.082,-0.047,-0.159,-0.05,-2.42,0.35
"Tj Tynan","TJ.TYNAN","8476391","21-22","L.A","C","R",1992-02-25,29,2011,3,66,2,17.3,0.001,-0.017,-0.43,-0.014,-0.015,-0.013,0.004,-0.37,0.05
"Tj Tynan","TJ.TYNAN","8476391","24-25","COL","C","R",1992-02-25,32,2011,3,66,9,62.82,-0.02,-0.017,1.53,-0.034,-0.013,-0.042,-0.024,0.12,-1.41
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","19-20","L.A","D","L",2001-04-06,18,2019,1,22,3,35.9,-0.1,-0.099,-2.94,-0.035,0.065,-0.072,0.027,-1.13,1.8
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","20-21","L.A","D","L",2001-04-06,19,2019,1,22,33,507.82,-0.014,-0.02,-3.06,-0.121,-0.107,-0.04,-0.021,-0.88,2.18
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","21-22","L.A","D","L",2001-04-06,20,2019,1,22,70,1085.08,-0.172,-0.267,-5.32,-0.154,0.018,-0.164,0.103,-3.03,2.3
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","22-23","L.A","D","L",2001-04-06,21,2019,1,22,10,133.68,0.015,-0.056,-2.1,0.027,0.012,-0.03,0.026,-0.35,1.75
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","23-24","FLA","D","L",2001-04-06,22,2019,1,22,1,17.02,0.002,-0.02,1,-0.017,-0.019,-0.022,-0.002,0.02,-0.98
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","23-24","L.A","D","L",2001-04-06,22,2019,1,22,1,10.2,-0.001,-0.049,-1.38,-0.012,-0.011,-0.025,0.023,-0.92,0.46
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","23-24","VGK","D","L",2001-04-06,22,2019,1,22,2,28.02,-0.048,0.019,0.64,-0.027,0.021,0.025,0.006,0.83,0.19
"Tobias Bjornfot","TOBIAS.BJORNFOT","8481600","24-25","FLA","D","L",2001-04-06,23,2019,1,22,14,175.8,-0.07,0.059,0.88,0.006,0.076,0.032,-0.027,0.55,-0.33
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","08-09","ATL","D","L",1984-11-05,23,2003,8,239,82,1352.22,0.147,0,-0.5,0.177,0.03,0.076,0.076,-0.49,0
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","09-10","ATL","D","L",1984-11-05,24,2003,8,239,82,1391.55,-0.016,0.003,2.68,0.043,0.058,0.037,0.034,1.18,-1.5
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","10-11","ATL","D","L",1984-11-05,25,2003,8,239,72,1297.53,-0.03,-0.133,-3.59,0.036,0.066,0.003,0.136,-0.41,3.18
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","11-12","WPG","D","L",1984-11-05,26,2003,8,239,62,1173.58,0.175,0.115,6.06,0.17,-0.005,0.1,-0.015,3.81,-2.25
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","12-13","WPG","D","L",1984-11-05,27,2003,8,239,22,370.75,-0.172,-0.029,-2.17,-0.07,0.102,-0.003,0.026,-0.93,1.24
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","13-14","WPG","D","L",1984-11-05,28,2003,8,239,82,1492.72,0.025,0.114,2.11,-0.069,-0.094,0.049,-0.065,-0.96,-3.06
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","14-15","WPG","D","L",1984-11-05,29,2003,8,239,60,1096.4,0.231,0.097,1.32,0.204,-0.027,0.056,-0.041,-1.17,-2.49
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","15-16","WPG","D","L",1984-11-05,30,2003,8,239,72,1267.03,0.09,0.026,-1.1,0.002,-0.087,-0.057,-0.083,-4.42,-3.33
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","16-17","WPG","D","L",1984-11-05,31,2003,8,239,60,1027.6,-0.182,-0.001,-2.2,-0.026,0.156,-0.085,-0.084,-4.25,-2.04
"Tobias Enstrom","TOBIAS.ENSTROM","8470828","17-18","WPG","D","L",1984-11-05,32,2003,8,239,43,696.17,0.06,0.317,2.42,-0.024,-0.084,0.027,-0.29,-1.23,-3.65
"Tobias Lindberg","TOBIAS.LINDBERG","8477427","15-16","TOR","R","L",1995-07-22,20,2013,4,102,6,77.72,0.029,-0.075,-1.59,0.007,-0.022,-0.066,0.009,-0.36,1.22
"Tobias Rieder","TOBIAS.RIEDER","8476356","14-15","ARI","C","L",1993-01-10,21,2011,4,114,72,1005.5,-0.053,-0.112,-0.29,-0.098,-0.045,-0.154,-0.042,0.53,0.82
"Tobias Rieder","TOBIAS.RIEDER","8476356","15-16","ARI","C","L",1993-01-10,22,2011,4,114,82,1051.62,-0.166,0.057,3.01,-0.03,0.136,0.015,-0.042,3.23,0.23
"Tobias Rieder","TOBIAS.RIEDER","8476356","16-17","ARI","C","L",1993-01-10,23,2011,4,114,80,1076.2,-0.048,-0.071,-1.37,-0.135,-0.087,0.078,0.149,0.36,1.72
"Tobias Rieder","TOBIAS.RIEDER","8476356","17-18","ARI","C","L",1993-01-10,24,2011,4,114,58,759.42,-0.052,-0.145,-3.4,-0.027,0.025,-0.089,0.056,-1.4,2
